"","trait","marker","gene_id","molecular_name","gene_name","corrected_spearman_cor"
"299","temp_min_3yr","V_14844697","WBGene00004336","W06A7.3a","ret-1",0.38641066990969
"300","temp_min_3yr","V_14845426","WBGene00004336","W06A7.3a","ret-1",0.38641066990969
"301","temp_min_3yr","V_14866874","WBGene00001540","ZC412.2","gcy-14",0.38641066990969
"302","temp_min_3yr","V_14894235","WBGene00010381","H12D21.5",NA,0.38641066990969
"303","temp_min_3yr","V_14945495","WBGene00044177","C30G7.3",NA,0.38641066990969
"304","temp_min_3yr","V_15003750","WBGene00011323","T01C3.8a","mut-15",0.38641066990969
"305","temp_min_3yr","V_15013907","WBGene00008832","F14H8.1a","obr-2",0.38641066990969
"306","temp_min_3yr","V_15019340","WBGene00008833","F14H8.2",NA,0.38641066990969
"307","temp_min_3yr","V_15019597","WBGene00008833","F14H8.2",NA,0.38641066990969
"308","temp_min_3yr","V_15025994","WBGene00000562","F14H8.6b","cng-1",0.38641066990969
"309","ws_max_3mo","V_16539258","WBGene00012522","Y32B12B.2a",NA,-0.385909901864474
"310","rh_max_3mo","II_3332812","WBGene00077751","F14D2.17","irld-27",-0.385880572642757
"311","rh_max_3mo","II_3333104","WBGene00077751","F14D2.17","irld-27",-0.385667834283202
"312","rh_max_3mo","II_3333221","WBGene00077751","F14D2.17","irld-27",-0.385667834283202
"313","ws_max_3mo","V_16618772","WBGene00050904","Y70C5A.3",NA,-0.385486616624729
"314","rh_max_3mo","II_3331717","WBGene00017454","F14D2.6","irld-5",-0.385297702749999
"315","temp_avg_3yr","V_14897650","WBGene00010382","H12D21.6",NA,0.385038450668414
"316","rh_max_1yr","II_3333104","WBGene00077751","F14D2.17","irld-27",-0.384922076338063
"317","rh_max_1yr","II_3333221","WBGene00077751","F14D2.17","irld-27",-0.384922076338063
"318","rh_max_1yr","II_3322603","WBGene00021590","Y46D2A.2",NA,-0.384905968356083
"319","wd_max_3yr","V_15213564","WBGene00005536","C41G6.11","sri-24",-0.384905062346712
"320","temp_avg_3yr","V_14841050","WBGene00004336","W06A7.3a","ret-1",0.384680472880243
"321","temp_avg_3yr","V_14841111","WBGene00004336","W06A7.3a","ret-1",0.384680472880243
"322","temp_avg_3yr","V_14844697","WBGene00004336","W06A7.3a","ret-1",0.384680472880243
"323","temp_avg_3yr","V_14845426","WBGene00004336","W06A7.3a","ret-1",0.384680472880243
"324","temp_avg_3yr","V_14866874","WBGene00001540","ZC412.2","gcy-14",0.384680472880243
"325","temp_avg_3yr","V_14894235","WBGene00010381","H12D21.5",NA,0.384680472880243
"326","temp_avg_3yr","V_14945495","WBGene00044177","C30G7.3",NA,0.384680472880243
"327","temp_avg_3yr","V_15003750","WBGene00011323","T01C3.8a","mut-15",0.384680472880243
"328","temp_avg_3yr","V_15013907","WBGene00008832","F14H8.1a","obr-2",0.384680472880243
"329","temp_avg_3yr","V_15019340","WBGene00008833","F14H8.2",NA,0.384680472880243
"330","temp_avg_3yr","V_15019597","WBGene00008833","F14H8.2",NA,0.384680472880243
"331","temp_avg_3yr","V_15025994","WBGene00000562","F14H8.6b","cng-1",0.384680472880243
"332","rh_max_1yr","II_3330133","WBGene00017454","F14D2.6","irld-5",-0.383870152707842
"333","rh_max_3mo","II_3324773","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"334","rh_max_3mo","II_3324814","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"335","rh_max_3mo","II_3324815","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"336","rh_max_3mo","II_3324844","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"337","rh_max_3mo","II_3324848","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"338","rh_max_3mo","II_3324850","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"339","rh_max_3mo","II_3325232","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"340","rh_max_3mo","II_3325239","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"341","rh_max_3mo","II_3325246","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"342","rh_max_3mo","II_3325277","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"343","rh_max_3mo","II_3325279","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"344","rh_max_3mo","II_3325302","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"345","rh_max_3mo","II_3325347","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"346","rh_max_3mo","II_3325486","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"347","rh_max_3mo","II_3325504","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"348","rh_max_3mo","II_3325505","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"349","rh_max_3mo","II_3325532","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"350","rh_max_3mo","II_3325534","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"351","rh_max_3mo","II_3325586","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"352","rh_max_3mo","II_3325588","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"353","rh_max_3mo","II_3325615","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"354","rh_max_3mo","II_3325630","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"355","rh_max_3mo","II_3325798","WBGene00021589","Y46D2A.1",NA,-0.383256390417549
"356","rh_max_3mo","II_3326698","WBGene00021591","Y46D2A.3a",NA,-0.383256390417549
"357","rh_max_3mo","II_3327026","WBGene00021591","Y46D2A.3a",NA,-0.383256390417549
"358","rh_max_3mo","II_3327058","WBGene00021591","Y46D2A.3a",NA,-0.383256390417549
"359","rh_max_3mo","II_3327059","WBGene00021591","Y46D2A.3a",NA,-0.383256390417549
"360","rh_max_3mo","II_3371780","WBGene00021727","Y49F6C.5","bath-23",0.383227764467573
"361","ws_max_3mo","V_16675863","WBGene00008814","F14F8.3","srz-1",-0.38192826964557
"362","rh_max_1yr","II_3221578","WBGene00022572","ZC239.14",NA,-0.381350064082947
"363","rh_max_1yr","II_3329832","WBGene00017454","F14D2.6","irld-5",-0.381313609357598
"364","rh_max_3mo","II_3329947","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"365","rh_max_3mo","II_3329967","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"366","rh_max_3mo","II_3330009","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"367","rh_max_3mo","II_3330010","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"368","rh_max_3mo","II_3330286","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"369","rh_max_3mo","II_3330399","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"370","rh_max_3mo","II_3330400","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"371","rh_max_3mo","II_3330698","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"372","rh_max_3mo","II_3330701","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"373","rh_max_3mo","II_3330897","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"374","rh_max_3mo","II_3331124","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"375","rh_max_3mo","II_3331154","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"376","rh_max_3mo","II_3331556","WBGene00017454","F14D2.6","irld-5",-0.381164299175664
"377","rh_max_3mo","II_3332355","WBGene00077751","F14D2.17","irld-27",-0.381164299175664
"378","rh_max_3mo","II_3332474","WBGene00077751","F14D2.17","irld-27",-0.381164299175664
"379","ws_max_3mo","V_16618585","WBGene00050904","Y70C5A.3",NA,-0.380802572548993
"380","rh_max_1yr","V_18164582","WBGene00007569","C14A6.5",NA,-0.380758305909747
"381","rh_max_3mo","II_3325388","WBGene00021589","Y46D2A.1",NA,-0.380577206921723
"382","ws_max_3mo","V_16558811","WBGene00012524","Y32B12B.4a",NA,-0.380428337600602
"383","ws_max_3mo","V_16570325","WBGene00006471","Y32B12B.6","nhr-233",-0.380428337600602
"384","ws_max_3mo","V_16595306","WBGene00000776","T03E6.7a","cpl-1",-0.380428337600602
"385","rh_max_3mo","II_3345691","WBGene00017460","F14D2.12","bath-30",-0.379903420068433
"386","temp_avg_3yr","V_15036762","WBGene00007714","C25D7.1",NA,0.37973349979189
"387","rh_max_1yr","V_18181107","WBGene00007850","C31G12.1",NA,-0.37933484536999
"388","rh_max_1yr","II_3321909","WBGene00021590","Y46D2A.2",NA,-0.379119872702842
"389","rh_max_1yr","V_18459090","WBGene00013946","ZK228.3",NA,0.378896800039955
"390","rh_max_1yr","II_2580915","WBGene00005586","F33H12.4","sri-74",0.378558191493515
"391","ws_max_3mo","V_16641855","WBGene00005824","W06G6.8","srw-77",-0.378380042572061
"392","rh_max_1yr","II_3327085","WBGene00021591","Y46D2A.3a",NA,-0.378358156712181
"393","rh_max_1yr","II_3327086","WBGene00021591","Y46D2A.3a",NA,-0.378358156712181
"394","rh_max_1yr","II_3331699","WBGene00017454","F14D2.6","irld-5",-0.378358156712181
"395","ws_max_3mo","V_16620000","WBGene00050904","Y70C5A.3",NA,-0.378320987290353
"396","rh_max_3mo","II_2580915","WBGene00005586","F33H12.4","sri-74",0.376917066835072
"397","rh_max_1yr","II_3329848","WBGene00017454","F14D2.6","irld-5",-0.376388267174715
"398","rh_max_1yr","II_3330064","WBGene00017454","F14D2.6","irld-5",-0.376388267174715
"399","rh_max_1yr","II_3331925","WBGene00077751","F14D2.17","irld-27",-0.376388267174715
"400","rh_max_1yr","II_3332306","WBGene00077751","F14D2.17","irld-27",-0.376388267174715
"401","rh_max_1yr","II_3332994","WBGene00077751","F14D2.17","irld-27",-0.376388267174715
"402","rh_max_1yr","II_3333076","WBGene00077751","F14D2.17","irld-27",-0.376388267174715
"403","rh_max_1yr","II_3333139","WBGene00077751","F14D2.17","irld-27",-0.376388267174715
"404","ws_max_3mo","V_16670806","WBGene00006125","F14F8.1","str-61",-0.376000788088388
"405","wd_max_3yr","V_15330744","WBGene00005499","ZK1037.8","srh-295",-0.375994110675598
"406","ws_max_3mo","V_16671652","WBGene00008816","F14F8.8",NA,-0.375960285940373
"407","rh_max_1yr","II_3326155","WBGene00021589","Y46D2A.1",NA,-0.375772824948024
"408","rh_max_1yr","II_3326197","WBGene00021589","Y46D2A.1",NA,-0.375772824948024
"409","rh_max_3mo","V_17498874","WBGene00005467","K03D7.4","srh-261",-0.375338451581946
"410","rh_max_3mo","II_1871636","WBGene00015839","C16C4.15","math-10",0.375183187834165
"411","rh_max_3mo","V_17498898","WBGene00005467","K03D7.4","srh-261",-0.375096853801026
"412","rh_max_3mo","V_17498907","WBGene00005467","K03D7.4","srh-261",-0.375096853801026
"413","rh_max_1yr","II_3331093","WBGene00017454","F14D2.6","irld-5",-0.374948946042573
"414","rh_max_1yr","II_3331103","WBGene00017454","F14D2.6","irld-5",-0.374948946042573
"415","rh_max_1yr","II_3332393","WBGene00077751","F14D2.17","irld-27",-0.374948946042573
"416","rh_max_1yr","II_3332703","WBGene00077751","F14D2.17","irld-27",-0.374948946042573
"417","wd_max_3yr","V_15711209","WBGene00006156","Y6E2A.2","str-101",-0.37410686386521
"418","rh_max_3mo","II_2601538","WBGene00018019","F33H12.1",NA,0.373838628967943
"419","rh_max_3mo","II_3331093","WBGene00017454","F14D2.6","irld-5",-0.373787291661102
"420","rh_max_3mo","II_3331103","WBGene00017454","F14D2.6","irld-5",-0.373787291661102
"421","rh_max_3mo","II_3332393","WBGene00077751","F14D2.17","irld-27",-0.373787291661102
"422","rh_max_3mo","II_3332703","WBGene00077751","F14D2.17","irld-27",-0.373787291661102
"423","rh_max_1yr","II_3358774","WBGene00017452","F14D2.4a","bath-29",-0.373780871869093
"424","ws_max_3mo","V_16618556","WBGene00050904","Y70C5A.3",NA,-0.373484483702655
"425","rh_max_1yr","V_18457232","WBGene00044215","ZK228.10",NA,0.373160433408018
"426","rh_max_1yr","V_18457233","WBGene00044215","ZK228.10",NA,0.373160433408018
"427","rh_max_1yr","II_3338551","WBGene00017455","F14D2.7",NA,-0.372911376821136
"428","ws_max_3mo","V_16602644","WBGene00011397","T03E6.8",NA,-0.372702093518055
"429","rh_max_1yr","V_18083333","WBGene00013348","Y59A8B.11a","fbxa-106",-0.37266136343639
"430","ws_max_3mo","V_16614573","WBGene00012526","Y32B12C.3",NA,-0.372418921011432
"431","rh_max_3mo","II_3326155","WBGene00021589","Y46D2A.1",NA,-0.371596170059355
"432","rh_max_3mo","II_3326197","WBGene00021589","Y46D2A.1",NA,-0.371596170059355
"433","rh_max_3mo","II_3345690","WBGene00017460","F14D2.12","bath-30",-0.3715562631026
"434","rh_max_1yr","II_3325388","WBGene00021589","Y46D2A.1",NA,-0.371061305615665
"435","temp_min_3yr","V_15046188","WBGene00004747","C25D7.3","sdc-3",0.37080200156158
"436","rh_max_3yr","I_1113664","WBGene00236809","ZK993.5",NA,-0.370436539175704
"437","ws_max_3mo","V_16792869","WBGene00004248","W06H3.2a","pus-1",-0.369887884629797
"438","rh_max_1yr","II_3221501","WBGene00022572","ZC239.14",NA,-0.369838053421378
"439","rh_max_1yr","V_18445654","WBGene00013944","ZK228.1",NA,0.369463742268038
"440","ws_max_3mo","V_16601076","WBGene00011397","T03E6.8",NA,-0.368437456500365
"441","ws_max_3mo","V_16734233","WBGene00012025","T25E12.10","clec-38",-0.368310627692482
"442","wd_max_3yr","V_15224735","WBGene00005771","C41G6.7","srw-24",-0.368310357769049
"443","wd_max_3yr","V_15234717","WBGene00008056","C41G6.5","nhr-164",-0.368310357769049
"444","ws_max_3mo","V_16735486","WBGene00012025","T25E12.10","clec-38",-0.36801952129684
"445","rh_max_1yr","II_3338652","WBGene00017455","F14D2.7",NA,-0.367674683735889
"446","wd_max_3yr","V_15195313","WBGene00004037","Y75B12B.6","plc-2",-0.367365221276594
"447","rh_max_1yr","II_3323165","WBGene00021590","Y46D2A.2",NA,-0.3673096836087
"448","rh_max_1yr","II_3323174","WBGene00021590","Y46D2A.2",NA,-0.3673096836087
"449","rh_max_1yr","II_2251241","WBGene00018781","F54A3.2",NA,0.367109377059575
"450","rh_max_1yr","II_2622739","WBGene00017057","D2062.5",NA,0.3670547429018
"451","rh_max_1yr","II_3329947","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"452","rh_max_1yr","II_3329967","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"453","rh_max_1yr","II_3330009","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"454","rh_max_1yr","II_3330010","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"455","rh_max_1yr","II_3330286","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"456","rh_max_1yr","II_3330399","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"457","rh_max_1yr","II_3330400","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"458","rh_max_1yr","II_3330698","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"459","rh_max_1yr","II_3330701","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"460","rh_max_1yr","II_3330897","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"461","rh_max_1yr","II_3331124","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"462","rh_max_1yr","II_3331154","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"463","rh_max_1yr","II_3331556","WBGene00017454","F14D2.6","irld-5",-0.366899692852671
"464","rh_max_1yr","II_3332355","WBGene00077751","F14D2.17","irld-27",-0.366899692852671
"465","rh_max_1yr","II_3332474","WBGene00077751","F14D2.17","irld-27",-0.366899692852671
"466","rh_max_1yr","II_3312051","WBGene00018198","F39E9.6",NA,-0.366658566025519
"467","rh_max_1yr","II_3217932","WBGene00022565","ZC239.2",NA,-0.366626396871965
"468","rh_max_3mo","II_3322603","WBGene00021590","Y46D2A.2",NA,-0.366585499455025
"469","ws_max_3mo","V_16689457","WBGene00023505","F14F8.13","srz-102",-0.366483079293161
"470","ws_max_3mo","V_16695523","WBGene00008818","F14F8.12","srz-101",-0.366483079293161
"471","ws_max_3mo","V_16702131","WBGene00013492","Y70C5C.1",NA,-0.366483079293161
"472","ws_max_3mo","V_16703829","WBGene00013492","Y70C5C.1",NA,-0.366483079293161
"473","ws_max_3mo","V_16704367","WBGene00013492","Y70C5C.1",NA,-0.366483079293161
"474","ws_max_3mo","V_16729514","WBGene00012027","T25E12.12","fbxa-127",-0.366483079293161
"475","ws_max_3mo","V_16729941","WBGene00012027","T25E12.12","fbxa-127",-0.366483079293161
"476","ws_max_3mo","V_16737029","WBGene00012023","T25E12.8","clec-34",-0.366483079293161
"477","rh_max_1yr","II_3332862","WBGene00077751","F14D2.17","irld-27",-0.366430584130483
"478","ws_max_3mo","V_16682264","WBGene00005791","F14F8.6","srw-44",-0.366023032031216
"479","ws_max_3mo","V_16684729","WBGene00005783","F14F8.7","srw-36",-0.366023032031216
"480","wd_max_3yr","V_15711444","WBGene00006156","Y6E2A.2","str-101",-0.3655630143832
"481","ws_max_3mo","V_16418557","WBGene00009154","F26D2.16",NA,-0.365412367215622
"482","ws_max_3mo","V_16545455","WBGene00012522","Y32B12B.2a",NA,-0.365407309064635
"483","ws_max_3mo","V_16686497","WBGene00005790","F14F8.5","srw-43",-0.365406498788516
"484","ws_max_3mo","V_16713520","WBGene00013494","Y70C5C.3","irld-58",-0.365406498788516
"485","wd_max_3yr","V_15755500","WBGene00006076","T23D5.11","str-8",-0.36518317636676
"486","ws_max_3mo","V_16431585","WBGene00006134","F26D2.1","str-73",-0.365119117172348
"487","ws_max_3mo","V_16556752","WBGene00012524","Y32B12B.4a",NA,-0.36492645528864
"488","rh_max_3mo","II_3221597","WBGene00022572","ZC239.14",NA,-0.364656740140449
"489","ws_max_3mo","V_16588320","WBGene00005820","T03E6.6","srw-73",-0.364620265201768
"490","rh_max_1yr","V_18444974","WBGene00013944","ZK228.1",NA,0.364380746426796
"491","wd_max_3yr","V_15220250","WBGene00005381","C41G6.9","srh-165",-0.364328443360668
"492","rh_max_1yr","V_18423463","WBGene00005614","ZK262.10","srj-26",0.363752224818154
"493","ws_max_3mo","V_16421681","WBGene00005795","F26D2.9","srw-48",-0.36328278830153
"494","rh_max_3mo","II_3359549","WBGene00017451","F14D2.2",NA,-0.36321752653079
"495","rh_max_1yr","II_1957808","WBGene00022691","ZK250.8","math-50",0.363094307146807
"496","rh_max_1yr","II_3338015","WBGene00017455","F14D2.7",NA,0.36307868141234
"497","ws_max_3mo","V_16446169","WBGene00011618","T08G3.6",NA,-0.362844906277138
"498","rh_max_3mo","II_3360292","WBGene00017450","F14D2.1","bath-27",-0.362733323909292
"499","rh_max_1yr","V_18007295","WBGene00013351","Y59A8B.19a",NA,-0.362609660933492
"500","ws_max_3mo","V_16430493","WBGene00006134","F26D2.1","str-73",-0.362499633654907
"501","rh_max_1yr","V_18456898","WBGene00044215","ZK228.10",NA,0.362421776425532
"502","rh_max_3yr","I_1731008","WBGene00006771","Y71G12B.11a","tln-1",0.362118339171705
"503","rh_max_1yr","II_3221492","WBGene00022572","ZC239.14",NA,-0.36208109739178
"504","wd_max_3yr","V_15751329","WBGene00006108","T23D5.9","str-43",-0.361975441965333
"505","rh_max_1yr","V_18434029","WBGene00005829","ZK262.7","srw-82",0.36184130995785
"506","wd_max_3yr","V_15669212","WBGene00010599","K06B4.4",NA,-0.361838853392515
"507","rh_max_1yr","II_3221588","WBGene00022572","ZC239.14",NA,-0.361778379915134
"508","rh_max_3mo","II_3360288","WBGene00017450","F14D2.1","bath-27",-0.360882133052946
"509","ceil_hgt_max_1yr","X_6582698","WBGene00020885","T28B4.2",NA,-0.360503961489567
"510","rh_max_3mo","II_3358774","WBGene00017452","F14D2.4a","bath-29",-0.360320576534835
"511","wd_max_3yr","V_15750937","WBGene00006108","T23D5.9","str-43",-0.360289084250593
"512","wd_max_3yr","V_14900328","WBGene00010386","H12D21.10a",NA,-0.360068857106934
"513","wd_max_3yr","V_15013200","WBGene00008832","F14H8.1a","obr-2",-0.360068857106934
"514","wd_max_3yr","V_15180481","WBGene00011669","T09F5.10",NA,-0.360068857106934
"515","wd_max_3yr","V_15181322","WBGene00011669","T09F5.10",NA,-0.360068857106934
"516","wd_max_3yr","V_15183708","WBGene00011670","T09F5.11","fbxa-84",-0.360068857106934
"517","wd_max_3yr","V_15189273","WBGene00013569","Y75B12B.4","bath-36",-0.360068857106934
"518","wd_max_3yr","V_15215852","WBGene00005538","C41G6.14","sri-26",-0.360068857106934
"519","wd_max_3yr","V_15219979","WBGene00005381","C41G6.9","srh-165",-0.360068857106934
"520","wd_max_3yr","V_15227030","WBGene00005761","C41G6.8a","srw-14",-0.360068857106934
"521","wd_max_3yr","V_15230646","WBGene00005762","C41G6.3","srw-15",-0.360068857106934
"522","wd_max_3yr","V_15232509","WBGene00005760","C41G6.15","srw-13",-0.360068857106934
"523","wd_max_3yr","V_15258900","WBGene00010800","M01B2.7","srsx-37",-0.360068857106934
"524","wd_max_3yr","V_15270359","WBGene00011697","T10H4.4",NA,-0.360068857106934
"525","wd_max_3yr","V_15276235","WBGene00005764","T10H4.6","srw-17",-0.360068857106934
"526","wd_max_3yr","V_15280032","WBGene00005766","T10H4.8","srw-19",-0.360068857106934
"527","wd_max_3yr","V_15308098","WBGene00014195","ZK1037.11","srz-10",-0.360068857106934
"528","wd_max_3yr","V_15315810","WBGene00014191","ZK1037.3","srt-22",-0.360068857106934
"529","wd_max_3yr","V_15316960","WBGene00014192","ZK1037.4a","nhr-246",-0.360068857106934
