CHROM	POS	log10p	Variance Explained	Region Start	Region End	Peak Position	Bonferroni Corrected Threshold	Above Bonferroni
I	1528969	0	NA	NA	NA	NA	5.494	0
I	1528978	0.20628	NA	NA	NA	NA	5.494	0
I	1533334	0	NA	NA	NA	NA	5.494	0
I	1533398	0	NA	NA	NA	NA	5.494	0
I	1541705	0.217167	NA	NA	NA	NA	5.494	0
I	1541745	0.433161	NA	NA	NA	NA	5.494	0
I	1546751	0.467628	NA	NA	NA	NA	5.494	0
I	1546810	0	NA	NA	NA	NA	5.494	0
I	1552317	0	NA	NA	NA	NA	5.494	0
I	1552332	0.662979	NA	NA	NA	NA	5.494	0
I	1552372	0	NA	NA	NA	NA	5.494	0
I	1552384	0.929266	NA	NA	NA	NA	5.494	0
I	1552434	0.433993	NA	NA	NA	NA	5.494	0
I	1553301	0	NA	NA	NA	NA	5.494	0
I	1553386	0	NA	NA	NA	NA	5.494	0
I	1555247	0	NA	NA	NA	NA	5.494	0
I	1555256	0.494731	NA	NA	NA	NA	5.494	0
I	1556010	0.494731	NA	NA	NA	NA	5.494	0
I	1556019	0	NA	NA	NA	NA	5.494	0
I	1556071	0.494731	NA	NA	NA	NA	5.494	0
I	1556091	0	NA	NA	NA	NA	5.494	0
I	1572123	0	NA	NA	NA	NA	5.494	0
I	1577564	0	NA	NA	NA	NA	5.494	0
I	1578970	0	NA	NA	NA	NA	5.494	0
I	1582134	0.076942	NA	NA	NA	NA	5.494	0
I	1582141	0.076942	NA	NA	NA	NA	5.494	0
I	1582186	0.255221	NA	NA	NA	NA	5.494	0
I	1582254	0.725966	NA	NA	NA	NA	5.494	0
I	1586885	0.47771	NA	NA	NA	NA	5.494	0
I	1586897	0.076942	NA	NA	NA	NA	5.494	0
I	1586901	0.076942	NA	NA	NA	NA	5.494	0
I	1586919	0.076942	NA	NA	NA	NA	5.494	0
I	1586928	0.076942	NA	NA	NA	NA	5.494	0
I	1590781	0	NA	NA	NA	NA	5.494	0
I	1590947	0	NA	NA	NA	NA	5.494	0
I	1600867	0.295393	NA	NA	NA	NA	5.494	0
I	1611035	0	NA	NA	NA	NA	5.494	0
I	1611051	0.064937	NA	NA	NA	NA	5.494	0
I	1611059	0	NA	NA	NA	NA	5.494	0
I	1611259	0	NA	NA	NA	NA	5.494	0
I	1611285	0.064937	NA	NA	NA	NA	5.494	0
I	1626301	0.089601	NA	NA	NA	NA	5.494	0
I	1626309	0	NA	NA	NA	NA	5.494	0
I	1628924	0	NA	NA	NA	NA	5.494	0
I	1636767	0.05522	NA	NA	NA	NA	5.494	0
I	1642420	0	NA	NA	NA	NA	5.494	0
I	1646022	0	NA	NA	NA	NA	5.494	0
I	1649783	0.624257	NA	NA	NA	NA	5.494	0
I	1649813	0	NA	NA	NA	NA	5.494	0
I	1651590	0	NA	NA	NA	NA	5.494	0
I	1658263	0	NA	NA	NA	NA	5.494	0
I	1660874	0	NA	NA	NA	NA	5.494	0
I	1660978	0.016289	NA	NA	NA	NA	5.494	0
I	1663507	0	NA	NA	NA	NA	5.494	0
I	1666416	0.098431	NA	NA	NA	NA	5.494	0
I	1667205	0	NA	NA	NA	NA	5.494	0
I	1667276	0.067418	NA	NA	NA	NA	5.494	0
I	1667280	0.067418	NA	NA	NA	NA	5.494	0
I	1667828	0	NA	NA	NA	NA	5.494	0
I	1667843	0.110562	NA	NA	NA	NA	5.494	0
I	1673060	0.283858	NA	NA	NA	NA	5.494	0
I	1673073	0	NA	NA	NA	NA	5.494	0
I	1673090	0	NA	NA	NA	NA	5.494	0
I	1673098	0.332676	NA	NA	NA	NA	5.494	0
I	1673141	0.724729	NA	NA	NA	NA	5.494	0
I	1673169	0	NA	NA	NA	NA	5.494	0
I	1673170	0.266963	NA	NA	NA	NA	5.494	0
I	1673864	0.00765	NA	NA	NA	NA	5.494	0
I	1685309	3.261431	NA	NA	NA	NA	5.494	0
I	1685429	0.332676	NA	NA	NA	NA	5.494	0
I	1691867	2.700968	NA	NA	NA	NA	5.494	0
I	1691878	0	NA	NA	NA	NA	5.494	0
I	1691884	0.638853	NA	NA	NA	NA	5.494	0
I	1691924	0	NA	NA	NA	NA	5.494	0
I	1691948	0	NA	NA	NA	NA	5.494	0
I	1701151	0.638853	NA	NA	NA	NA	5.494	0
I	1701964	0.284532	NA	NA	NA	NA	5.494	0
I	1702001	0.24851	NA	NA	NA	NA	5.494	0
I	1702022	0	NA	NA	NA	NA	5.494	0
I	1702068	0	NA	NA	NA	NA	5.494	0
I	1702089	0.20203	NA	NA	NA	NA	5.494	0
I	1710701	0	NA	NA	NA	NA	5.494	0
I	1710702	0	NA	NA	NA	NA	5.494	0
I	1712396	0	NA	NA	NA	NA	5.494	0
I	1723166	0	NA	NA	NA	NA	5.494	0
I	1726489	0	NA	NA	NA	NA	5.494	0
I	1726546	0	NA	NA	NA	NA	5.494	0
I	1726589	0	NA	NA	NA	NA	5.494	0
I	1734159	0	NA	NA	NA	NA	5.494	0
I	1734182	0	NA	NA	NA	NA	5.494	0
I	1746038	0.444047	NA	NA	NA	NA	5.494	0
I	1746044	0	NA	NA	NA	NA	5.494	0
I	1746050	0	NA	NA	NA	NA	5.494	0
I	1746081	0	NA	NA	NA	NA	5.494	0
I	1752618	0.014202	NA	NA	NA	NA	5.494	0
I	1752731	0	NA	NA	NA	NA	5.494	0
I	1754689	0.12292	NA	NA	NA	NA	5.494	0
I	1754785	0.022196	NA	NA	NA	NA	5.494	0
I	1754791	0	NA	NA	NA	NA	5.494	0
I	1783861	0	NA	NA	NA	NA	5.494	0
I	1783872	0	NA	NA	NA	NA	5.494	0
I	1787115	0	NA	NA	NA	NA	5.494	0
I	1787238	0	NA	NA	NA	NA	5.494	0
I	1812842	0	NA	NA	NA	NA	5.494	0
I	1812887	0	NA	NA	NA	NA	5.494	0
I	1813000	0	NA	NA	NA	NA	5.494	0
I	1813472	0	NA	NA	NA	NA	5.494	0
I	1817047	0.022196	NA	NA	NA	NA	5.494	0
I	1817071	0	NA	NA	NA	NA	5.494	0
I	1817078	0	NA	NA	NA	NA	5.494	0
I	1817141	0.190217	NA	NA	NA	NA	5.494	0
I	1825807	0	NA	NA	NA	NA	5.494	0
I	1825808	0	NA	NA	NA	NA	5.494	0
I	1829548	0.54998	NA	NA	NA	NA	5.494	0
I	1829553	0	NA	NA	NA	NA	5.494	0
I	1829677	0	NA	NA	NA	NA	5.494	0
I	1831933	1.246679	NA	NA	NA	NA	5.494	0
I	1849697	0	NA	NA	NA	NA	5.494	0
I	1858098	0	NA	NA	NA	NA	5.494	0
I	1858132	0	NA	NA	NA	NA	5.494	0
I	1858784	0	NA	NA	NA	NA	5.494	0
I	1858802	1.592521	NA	NA	NA	NA	5.494	0
I	1858826	0	NA	NA	NA	NA	5.494	0
I	1863043	0	NA	NA	NA	NA	5.494	0
I	1865840	0	NA	NA	NA	NA	5.494	0
I	1865859	0	NA	NA	NA	NA	5.494	0
I	1865911	0	NA	NA	NA	NA	5.494	0
I	1867025	0	NA	NA	NA	NA	5.494	0
I	1867063	0	NA	NA	NA	NA	5.494	0
I	1867261	0	NA	NA	NA	NA	5.494	0
I	1868286	1.864617	NA	NA	NA	NA	5.494	0
I	1871715	0.374676	NA	NA	NA	NA	5.494	0
I	1895059	0.050902	NA	NA	NA	NA	5.494	0
I	1896591	0	NA	NA	NA	NA	5.494	0
I	1896624	0	NA	NA	NA	NA	5.494	0
I	1897490	0	NA	NA	NA	NA	5.494	0
I	1897531	0.055044	NA	NA	NA	NA	5.494	0
I	1908278	0.472319	NA	NA	NA	NA	5.494	0
I	1908498	0.472319	NA	NA	NA	NA	5.494	0
I	1908545	0	NA	NA	NA	NA	5.494	0
I	1908550	0.472319	NA	NA	NA	NA	5.494	0
I	1912336	0	NA	NA	NA	NA	5.494	0
I	1912337	0.750054	NA	NA	NA	NA	5.494	0
I	1913376	0	NA	NA	NA	NA	5.494	0
I	1913379	0	NA	NA	NA	NA	5.494	0
I	1916930	0	NA	NA	NA	NA	5.494	0
I	1916934	0	NA	NA	NA	NA	5.494	0
I	1916943	0.290021	NA	NA	NA	NA	5.494	0
I	1916979	0	NA	NA	NA	NA	5.494	0
I	1917003	0.395008	NA	NA	NA	NA	5.494	0
I	1917006	0	NA	NA	NA	NA	5.494	0
I	1917019	0	NA	NA	NA	NA	5.494	0
I	1917065	0.157661	NA	NA	NA	NA	5.494	0
I	1929822	0.193857	NA	NA	NA	NA	5.494	0
I	1929906	0	NA	NA	NA	NA	5.494	0
I	1938956	0.894577	NA	NA	NA	NA	5.494	0
I	1939098	0.894577	NA	NA	NA	NA	5.494	0
I	1941975	0.635741	NA	NA	NA	NA	5.494	0
I	1942073	0.747466	NA	NA	NA	NA	5.494	0
I	1943644	0	NA	NA	NA	NA	5.494	0
I	1948934	0.225071	NA	NA	NA	NA	5.494	0
I	1955279	0	NA	NA	NA	NA	5.494	0
I	1955368	0.25778	NA	NA	NA	NA	5.494	0
I	1958240	0.389324	NA	NA	NA	NA	5.494	0
I	1958273	0	NA	NA	NA	NA	5.494	0
I	1970078	0	NA	NA	NA	NA	5.494	0
I	1981286	0	NA	NA	NA	NA	5.494	0
I	1981343	0	NA	NA	NA	NA	5.494	0
I	1981352	0.733257	NA	NA	NA	NA	5.494	0
I	1983703	0	NA	NA	NA	NA	5.494	0
I	1983758	0.548236	NA	NA	NA	NA	5.494	0
I	1985837	0	NA	NA	NA	NA	5.494	0
I	1985882	0	NA	NA	NA	NA	5.494	0
I	1985946	0	NA	NA	NA	NA	5.494	0
I	1985978	0.148232	NA	NA	NA	NA	5.494	0
I	1989641	0	NA	NA	NA	NA	5.494	0
I	1993007	0.046995	NA	NA	NA	NA	5.494	0
I	1993026	0	NA	NA	NA	NA	5.494	0
I	1993054	0	NA	NA	NA	NA	5.494	0
I	1993090	0.488331	NA	NA	NA	NA	5.494	0
I	2000754	0.146415	NA	NA	NA	NA	5.494	0
I	2000800	0	NA	NA	NA	NA	5.494	0
I	2005931	0	NA	NA	NA	NA	5.494	0
I	2010703	0.169208	NA	NA	NA	NA	5.494	0
I	2010804	0	NA	NA	NA	NA	5.494	0
I	2010808	0	NA	NA	NA	NA	5.494	0
I	2010810	0	NA	NA	NA	NA	5.494	0
I	2010862	0	NA	NA	NA	NA	5.494	0
I	2012774	0	NA	NA	NA	NA	5.494	0
I	2025028	0	NA	NA	NA	NA	5.494	0
I	2026294	0	NA	NA	NA	NA	5.494	0
I	2026343	0	NA	NA	NA	NA	5.494	0
I	2026365	0.253656	NA	NA	NA	NA	5.494	0
I	2033615	0	NA	NA	NA	NA	5.494	0
I	2049330	0	NA	NA	NA	NA	5.494	0
I	2055251	0	NA	NA	NA	NA	5.494	0
I	2055267	0.284062	NA	NA	NA	NA	5.494	0
I	2055381	0.182704	NA	NA	NA	NA	5.494	0
I	2058713	0	NA	NA	NA	NA	5.494	0
I	2058785	0	NA	NA	NA	NA	5.494	0
I	2058787	0	NA	NA	NA	NA	5.494	0
I	2059037	0.181807	NA	NA	NA	NA	5.494	0
I	2059111	0	NA	NA	NA	NA	5.494	0
I	2059181	0.284062	NA	NA	NA	NA	5.494	0
I	2060669	0.284062	NA	NA	NA	NA	5.494	0
I	2060672	0.607953	NA	NA	NA	NA	5.494	0
I	2060680	0	NA	NA	NA	NA	5.494	0
I	2069620	0	NA	NA	NA	NA	5.494	0
I	2069698	0	NA	NA	NA	NA	5.494	0
I	2071969	0.577802	NA	NA	NA	NA	5.494	0
I	2071975	0	NA	NA	NA	NA	5.494	0
I	2089199	0	NA	NA	NA	NA	5.494	0
I	2093842	1.340152	NA	NA	NA	NA	5.494	0
I	2093860	0	NA	NA	NA	NA	5.494	0
I	2093864	0	NA	NA	NA	NA	5.494	0
I	2093865	0	NA	NA	NA	NA	5.494	0
I	2093867	0	NA	NA	NA	NA	5.494	0
I	2094418	0	NA	NA	NA	NA	5.494	0
I	2094440	0	NA	NA	NA	NA	5.494	0
I	2096973	0	NA	NA	NA	NA	5.494	0
I	2096974	0	NA	NA	NA	NA	5.494	0
I	2096976	0	NA	NA	NA	NA	5.494	0
I	2097012	0	NA	NA	NA	NA	5.494	0
I	2097027	0	NA	NA	NA	NA	5.494	0
I	2101268	0	NA	NA	NA	NA	5.494	0
I	2108680	0	NA	NA	NA	NA	5.494	0
I	2108685	0	NA	NA	NA	NA	5.494	0
I	2108694	0	NA	NA	NA	NA	5.494	0
I	2108699	0	NA	NA	NA	NA	5.494	0
I	2108720	0.003995	NA	NA	NA	NA	5.494	0
I	2110094	0	NA	NA	NA	NA	5.494	0
I	2110099	0	NA	NA	NA	NA	5.494	0
I	2110177	0	NA	NA	NA	NA	5.494	0
I	2111365	0.137084	NA	NA	NA	NA	5.494	0
I	2111375	0.137084	NA	NA	NA	NA	5.494	0
I	2111376	0.137084	NA	NA	NA	NA	5.494	0
I	2115189	0	NA	NA	NA	NA	5.494	0
I	2115193	0	NA	NA	NA	NA	5.494	0
I	2115219	0	NA	NA	NA	NA	5.494	0
I	2119976	0	NA	NA	NA	NA	5.494	0
I	2119977	1.774896	NA	NA	NA	NA	5.494	0
I	2120010	0.003995	NA	NA	NA	NA	5.494	0
I	2135152	0.879709	NA	NA	NA	NA	5.494	0
I	2135155	0.879709	NA	NA	NA	NA	5.494	0
I	2135162	0.879709	NA	NA	NA	NA	5.494	0
I	2135182	1.340152	NA	NA	NA	NA	5.494	0
I	2140251	0	NA	NA	NA	NA	5.494	0
I	2141138	0	NA	NA	NA	NA	5.494	0
I	2168306	0	NA	NA	NA	NA	5.494	0
I	2168365	0	NA	NA	NA	NA	5.494	0
I	2168372	0.003995	NA	NA	NA	NA	5.494	0
I	2168375	0	NA	NA	NA	NA	5.494	0
I	2168405	0	NA	NA	NA	NA	5.494	0
I	2188308	0.190914	NA	NA	NA	NA	5.494	0
I	2188320	1.211982	NA	NA	NA	NA	5.494	0
I	2195331	0	NA	NA	NA	NA	5.494	0
I	2202005	0.139582	NA	NA	NA	NA	5.494	0
I	2202110	0	NA	NA	NA	NA	5.494	0
I	2202763	0	NA	NA	NA	NA	5.494	0
I	2202819	0	NA	NA	NA	NA	5.494	0
I	2202874	0	NA	NA	NA	NA	5.494	0
I	2204415	0.429269	NA	NA	NA	NA	5.494	0
I	2204416	0	NA	NA	NA	NA	5.494	0
I	2204426	0.243287	NA	NA	NA	NA	5.494	0
I	2204486	0	NA	NA	NA	NA	5.494	0
I	2204506	0.429269	NA	NA	NA	NA	5.494	0
I	2208045	0	NA	NA	NA	NA	5.494	0
I	2208084	0.448001	NA	NA	NA	NA	5.494	0
I	2208085	1.182243	NA	NA	NA	NA	5.494	0
I	2208104	0	NA	NA	NA	NA	5.494	0
I	2208113	0	NA	NA	NA	NA	5.494	0
I	2208142	0	NA	NA	NA	NA	5.494	0
I	2208145	0	NA	NA	NA	NA	5.494	0
I	2210114	0.637472	NA	NA	NA	NA	5.494	0
I	2210142	0	NA	NA	NA	NA	5.494	0
I	2210156	0	NA	NA	NA	NA	5.494	0
I	2210192	0	NA	NA	NA	NA	5.494	0
I	2211250	0	NA	NA	NA	NA	5.494	0
I	2211251	0	NA	NA	NA	NA	5.494	0
I	2211257	0	NA	NA	NA	NA	5.494	0
I	2211278	0	NA	NA	NA	NA	5.494	0
I	2211281	0.188997	NA	NA	NA	NA	5.494	0
I	2211317	0	NA	NA	NA	NA	5.494	0
I	2211374	0.630743	NA	NA	NA	NA	5.494	0
I	2211401	0	NA	NA	NA	NA	5.494	0
I	2211439	0.46319	NA	NA	NA	NA	5.494	0
I	2216149	0	NA	NA	NA	NA	5.494	0
I	2216199	0	NA	NA	NA	NA	5.494	0
I	2216256	0	NA	NA	NA	NA	5.494	0
I	2216296	1.535169	NA	NA	NA	NA	5.494	0
I	2216301	0	NA	NA	NA	NA	5.494	0
I	2217369	0	NA	NA	NA	NA	5.494	0
I	2228860	0	NA	NA	NA	NA	5.494	0
I	2237200	0	NA	NA	NA	NA	5.494	0
I	2237249	0	NA	NA	NA	NA	5.494	0
I	2237557	0	NA	NA	NA	NA	5.494	0
I	2237592	0	NA	NA	NA	NA	5.494	0
I	2237604	0	NA	NA	NA	NA	5.494	0
I	2237611	0.190699	NA	NA	NA	NA	5.494	0
I	2237629	0.061509	NA	NA	NA	NA	5.494	0
I	2237647	0	NA	NA	NA	NA	5.494	0
I	2237686	0.862584	NA	NA	NA	NA	5.494	0
I	2239068	0	NA	NA	NA	NA	5.494	0
I	2239078	0	NA	NA	NA	NA	5.494	0
I	2239090	0	NA	NA	NA	NA	5.494	0
I	2239124	0	NA	NA	NA	NA	5.494	0
I	2242022	0	NA	NA	NA	NA	5.494	0
I	2242072	0	NA	NA	NA	NA	5.494	0
I	2262482	0.350507	NA	NA	NA	NA	5.494	0
I	2262539	0.592934	NA	NA	NA	NA	5.494	0
I	2262558	0	NA	NA	NA	NA	5.494	0
I	2268794	1.240207	NA	NA	NA	NA	5.494	0
I	2268849	0.383813	NA	NA	NA	NA	5.494	0
I	2287186	0.374338	NA	NA	NA	NA	5.494	0
I	2293852	0	NA	NA	NA	NA	5.494	0
I	2302287	0	NA	NA	NA	NA	5.494	0
I	2302371	0	NA	NA	NA	NA	5.494	0
I	2307523	0	NA	NA	NA	NA	5.494	0
I	2307849	0	NA	NA	NA	NA	5.494	0
I	2310820	0	NA	NA	NA	NA	5.494	0
I	2310871	0	NA	NA	NA	NA	5.494	0
I	2310939	1.240207	NA	NA	NA	NA	5.494	0
I	2312795	0	NA	NA	NA	NA	5.494	0
I	2314925	0	NA	NA	NA	NA	5.494	0
I	2314953	0.444263	NA	NA	NA	NA	5.494	0
I	2315082	0.153765	NA	NA	NA	NA	5.494	0
I	2315097	0.350507	NA	NA	NA	NA	5.494	0
I	2319006	0	NA	NA	NA	NA	5.494	0
I	2325916	0.350507	NA	NA	NA	NA	5.494	0
I	2334195	0.064849	NA	NA	NA	NA	5.494	0
I	2334213	0.064849	NA	NA	NA	NA	5.494	0
I	2334229	0.064849	NA	NA	NA	NA	5.494	0
I	2334246	0.064849	NA	NA	NA	NA	5.494	0
I	2370581	0.064849	NA	NA	NA	NA	5.494	0
I	2370621	0.077532	NA	NA	NA	NA	5.494	0
I	2370716	0	NA	NA	NA	NA	5.494	0
I	2372561	0.077532	NA	NA	NA	NA	5.494	0
I	2372579	0	NA	NA	NA	NA	5.494	0
I	2372716	0	NA	NA	NA	NA	5.494	0
I	2386041	0.072222	NA	NA	NA	NA	5.494	0
I	2388148	1.240207	NA	NA	NA	NA	5.494	0
I	2388212	0.708266	NA	NA	NA	NA	5.494	0
I	2389972	1.240207	NA	NA	NA	NA	5.494	0
I	2389983	0.708266	NA	NA	NA	NA	5.494	0
I	2390023	0.708266	NA	NA	NA	NA	5.494	0
I	2390033	0	NA	NA	NA	NA	5.494	0
I	2390096	1.033712	NA	NA	NA	NA	5.494	0
I	2402280	0	NA	NA	NA	NA	5.494	0
I	2402336	0	NA	NA	NA	NA	5.494	0
I	2402353	0	NA	NA	NA	NA	5.494	0
I	2407957	0	NA	NA	NA	NA	5.494	0
I	2407972	0.225158	NA	NA	NA	NA	5.494	0
I	2408011	0	NA	NA	NA	NA	5.494	0
I	2408069	0	NA	NA	NA	NA	5.494	0
I	2409798	0	NA	NA	NA	NA	5.494	0
I	2409799	0	NA	NA	NA	NA	5.494	0
I	2409817	0	NA	NA	NA	NA	5.494	0
I	2409818	0	NA	NA	NA	NA	5.494	0
I	2409969	0	NA	NA	NA	NA	5.494	0
I	2422401	0	NA	NA	NA	NA	5.494	0
I	2422421	0	NA	NA	NA	NA	5.494	0
I	2425075	0.033208	NA	NA	NA	NA	5.494	0
I	2425186	0.033208	NA	NA	NA	NA	5.494	0
I	2427368	0	NA	NA	NA	NA	5.494	0
I	2429938	0.131428	NA	NA	NA	NA	5.494	0
I	2429992	0	NA	NA	NA	NA	5.494	0
I	2432399	0	NA	NA	NA	NA	5.494	0
I	2432408	0	NA	NA	NA	NA	5.494	0
I	2432537	0	NA	NA	NA	NA	5.494	0
I	2435658	0	NA	NA	NA	NA	5.494	0
I	2435754	1.240207	NA	NA	NA	NA	5.494	0
I	2435757	1.240207	NA	NA	NA	NA	5.494	0
I	2443437	0.074934	NA	NA	NA	NA	5.494	0
I	2443533	0	NA	NA	NA	NA	5.494	0
I	2443609	0.101305	NA	NA	NA	NA	5.494	0
I	2443615	0	NA	NA	NA	NA	5.494	0
I	2446627	0.264934	NA	NA	NA	NA	5.494	0
I	2446636	0	NA	NA	NA	NA	5.494	0
I	2446743	0.173949	NA	NA	NA	NA	5.494	0
I	2451059	0	NA	NA	NA	NA	5.494	0
I	2451073	0	NA	NA	NA	NA	5.494	0
I	2452094	0.173949	NA	NA	NA	NA	5.494	0
I	2454924	0.181259	NA	NA	NA	NA	5.494	0
I	2464515	0	NA	NA	NA	NA	5.494	0
I	2466492	0	NA	NA	NA	NA	5.494	0
I	2466593	0	NA	NA	NA	NA	5.494	0
I	2478559	0.069369	NA	NA	NA	NA	5.494	0
I	2488067	1.31057	NA	NA	NA	NA	5.494	0
I	2488075	0	NA	NA	NA	NA	5.494	0
I	2489423	0.278045	NA	NA	NA	NA	5.494	0
I	2490876	0	NA	NA	NA	NA	5.494	0
I	2490894	0	NA	NA	NA	NA	5.494	0
I	2495797	0	NA	NA	NA	NA	5.494	0
I	2495868	0	NA	NA	NA	NA	5.494	0
I	2502497	0.470317	NA	NA	NA	NA	5.494	0
I	2502501	0	NA	NA	NA	NA	5.494	0
I	2502600	0	NA	NA	NA	NA	5.494	0
I	2504854	0.305552	NA	NA	NA	NA	5.494	0
I	2504958	0	NA	NA	NA	NA	5.494	0
I	2525129	0	NA	NA	NA	NA	5.494	0
I	2525171	0	NA	NA	NA	NA	5.494	0
I	2525219	0.131428	NA	NA	NA	NA	5.494	0
I	2525261	0.481779	NA	NA	NA	NA	5.494	0
I	2525302	0.404632	NA	NA	NA	NA	5.494	0
I	2530086	0.108713	NA	NA	NA	NA	5.494	0
I	2530116	0	NA	NA	NA	NA	5.494	0
I	2530227	0.348057	NA	NA	NA	NA	5.494	0
I	2530252	0	NA	NA	NA	NA	5.494	0
I	2535437	0.181904	NA	NA	NA	NA	5.494	0
I	2535445	0	NA	NA	NA	NA	5.494	0
I	2535448	0	NA	NA	NA	NA	5.494	0
I	2535580	0.048757	NA	NA	NA	NA	5.494	0
I	2535596	0.333552	NA	NA	NA	NA	5.494	0
I	2541513	0.048757	NA	NA	NA	NA	5.494	0
I	2541564	0.552341	NA	NA	NA	NA	5.494	0
I	2541576	0.552341	NA	NA	NA	NA	5.494	0
I	2549753	0	NA	NA	NA	NA	5.494	0
I	2549755	0.195877	NA	NA	NA	NA	5.494	0
I	2549779	0.037898	NA	NA	NA	NA	5.494	0
I	2549895	0	NA	NA	NA	NA	5.494	0
I	2549897	0.116442	NA	NA	NA	NA	5.494	0
I	2549940	0	NA	NA	NA	NA	5.494	0
I	2552681	0.048757	NA	NA	NA	NA	5.494	0
I	2552796	0.048757	NA	NA	NA	NA	5.494	0
I	2552824	0	NA	NA	NA	NA	5.494	0
I	2553123	0.088761	NA	NA	NA	NA	5.494	0
I	2553491	0	NA	NA	NA	NA	5.494	0
I	2555196	0.048757	NA	NA	NA	NA	5.494	0
I	2555311	0	NA	NA	NA	NA	5.494	0
I	2556567	0	NA	NA	NA	NA	5.494	0
I	2566202	0.348057	NA	NA	NA	NA	5.494	0
I	2566232	0	NA	NA	NA	NA	5.494	0
I	2566342	0.048757	NA	NA	NA	NA	5.494	0
I	2567501	0	NA	NA	NA	NA	5.494	0
I	2567511	0	NA	NA	NA	NA	5.494	0
I	2567529	0.616353	NA	NA	NA	NA	5.494	0
I	2567843	0	NA	NA	NA	NA	5.494	0
I	2567917	0	NA	NA	NA	NA	5.494	0
I	2568131	0.348057	NA	NA	NA	NA	5.494	0
I	2570733	0.013426	NA	NA	NA	NA	5.494	0
I	2570770	0.362804	NA	NA	NA	NA	5.494	0
I	2570774	0.348057	NA	NA	NA	NA	5.494	0
I	2570795	0.115387	NA	NA	NA	NA	5.494	0
I	2585369	0.352575	NA	NA	NA	NA	5.494	0
I	2588513	0	NA	NA	NA	NA	5.494	0
I	2591198	0	NA	NA	NA	NA	5.494	0
I	2592664	0.195935	NA	NA	NA	NA	5.494	0
I	2593816	0.195935	NA	NA	NA	NA	5.494	0
I	2593873	0	NA	NA	NA	NA	5.494	0
I	2593939	0.20043	NA	NA	NA	NA	5.494	0
I	2594004	0	NA	NA	NA	NA	5.494	0
I	2594023	0.028258	NA	NA	NA	NA	5.494	0
I	2594098	0.069545	NA	NA	NA	NA	5.494	0
I	2621238	0.135159	NA	NA	NA	NA	5.494	0
I	2623431	0.013426	NA	NA	NA	NA	5.494	0
I	2624069	0.096901	NA	NA	NA	NA	5.494	0
I	2625371	0.177272	NA	NA	NA	NA	5.494	0
I	2628643	0.096901	NA	NA	NA	NA	5.494	0
I	2628702	0	NA	NA	NA	NA	5.494	0
I	2628741	0	NA	NA	NA	NA	5.494	0
I	2628801	0	NA	NA	NA	NA	5.494	0
I	2632546	0.35501	NA	NA	NA	NA	5.494	0
I	2632557	0.013426	NA	NA	NA	NA	5.494	0
I	2632600	0	NA	NA	NA	NA	5.494	0
I	2643346	0	NA	NA	NA	NA	5.494	0
I	2643781	0	NA	NA	NA	NA	5.494	0
I	2643819	1.137341	NA	NA	NA	NA	5.494	0
I	2643830	0.007553	NA	NA	NA	NA	5.494	0
I	2643839	0	NA	NA	NA	NA	5.494	0
I	2648633	0.096901	NA	NA	NA	NA	5.494	0
I	2657917	0.779936	NA	NA	NA	NA	5.494	0
I	2657966	0	NA	NA	NA	NA	5.494	0
I	2667837	1.066662	NA	NA	NA	NA	5.494	0
I	2676098	0	NA	NA	NA	NA	5.494	0
I	2678526	0	NA	NA	NA	NA	5.494	0
I	2678561	0	NA	NA	NA	NA	5.494	0
I	2678565	0	NA	NA	NA	NA	5.494	0
I	2685709	0.964214	NA	NA	NA	NA	5.494	0
I	2685857	0.942821	NA	NA	NA	NA	5.494	0
I	2685873	0	NA	NA	NA	NA	5.494	0
I	2685874	0.925449	NA	NA	NA	NA	5.494	0
I	2696465	0.131428	NA	NA	NA	NA	5.494	0
I	2696548	0	NA	NA	NA	NA	5.494	0
I	2706513	0.083953	NA	NA	NA	NA	5.494	0
I	2714372	0	NA	NA	NA	NA	5.494	0
I	2719762	0	NA	NA	NA	NA	5.494	0
I	2719805	0.404893	NA	NA	NA	NA	5.494	0
I	2725644	0.288966	NA	NA	NA	NA	5.494	0
I	2729947	0	NA	NA	NA	NA	5.494	0
I	2732704	0	NA	NA	NA	NA	5.494	0
I	2732711	0	NA	NA	NA	NA	5.494	0
I	2739794	0	NA	NA	NA	NA	5.494	0
I	2739812	0	NA	NA	NA	NA	5.494	0
I	2747886	1.388322	NA	NA	NA	NA	5.494	0
I	2747926	0	NA	NA	NA	NA	5.494	0
I	2747946	0	NA	NA	NA	NA	5.494	0
I	2747950	0	NA	NA	NA	NA	5.494	0
I	2752673	0.380525	NA	NA	NA	NA	5.494	0
I	2752706	0	NA	NA	NA	NA	5.494	0
I	2752707	0	NA	NA	NA	NA	5.494	0
I	2752711	0	NA	NA	NA	NA	5.494	0
I	2752763	0	NA	NA	NA	NA	5.494	0
I	2752803	0	NA	NA	NA	NA	5.494	0
I	2752833	0	NA	NA	NA	NA	5.494	0
I	2754941	0	NA	NA	NA	NA	5.494	0
I	2758581	0.204678	NA	NA	NA	NA	5.494	0
I	2759790	0	NA	NA	NA	NA	5.494	0
I	2775396	0	NA	NA	NA	NA	5.494	0
I	2775461	0	NA	NA	NA	NA	5.494	0
I	2775524	0.923296	NA	NA	NA	NA	5.494	0
I	2783272	0	NA	NA	NA	NA	5.494	0
I	2783541	0	NA	NA	NA	NA	5.494	0
